T (K),"-CH3,neutral","-CH3,P-based","-CH3,N-based","-CH3,anion-based",-CH2-neutral,-CH2-P-based,-CH2-N-based,-CH2-anion-based,>CH-,>C<,-OH,-O-,-COOH,-COO-,-NH2,-NH-,>N-cation-based,>N-anion-based,>N-neutral,-CN,-F,-Br,-I,-Pcation-based,-Panion-based,-B,-S-, -SO2,=CH-, =C<, -O-, =N-
320,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
320,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
320,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
320,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
320,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
325,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
325,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
325,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
325,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
325,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
330,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
330,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
330,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
330,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
330,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
335,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
335,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
335,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
335,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
335,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
340,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
340,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
340,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
340,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
340,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
345,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
345,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
345,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
345,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
345,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
350,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
350,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
350,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
350,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
350,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
355,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
355,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
355,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
355,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
355,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
360,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
360,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
360,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
360,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
360,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
365,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
365,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
365,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
365,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
365,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
370,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
370,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
370,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
370,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
370,1,0,1,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,2,3,0,0,2
298,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
323,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2
293.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
294.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
295.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
296.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
297.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
298.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
299.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
300.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
301.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
302.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
303.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
304.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
305.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
306.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
307.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
308.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
309.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
310.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
311.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
312.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
313.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
314.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
315.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
316.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
317.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
318.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
319.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
320.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
321.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
322.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
323.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
324.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
325.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
326.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
327.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
328.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
329.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
330.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
331.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
332.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
333.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
334.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
335.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
336.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
337.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
338.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
339.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
340.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
341.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
342.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
343.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,0,0,2
303.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
308.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
313.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
318.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
323.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
328.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
333.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
338.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
343.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
348.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
353.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2
298,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
323,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
298.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
283.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
288.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
293.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
298.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
303.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
308.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
313.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
318.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
323.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
293.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
298.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
303.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
308.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
313.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
318.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
293.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
298.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
303.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
308.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
313.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
318.15,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,2
328.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
333.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
338.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
343.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
348.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
353.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
358.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
363.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
368.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
373.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
378.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
383.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
388.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
393.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
398.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
403.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
408.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
413.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
315.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
320.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
325.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
330.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
335.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
340.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
345.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
350.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
355.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
360.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
365.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
370.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
375.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
380.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
385.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
390.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
395.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
400.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
405.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
410.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
415.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
420.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
425.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
313.14,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
318.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
323.17,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
328.13,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
333.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
338.16,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
343.16,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
348.16,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
353.18,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
358.12,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
363.17,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
368.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
373.17,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
378.17,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
383.17,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
388.16,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
393.15,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
398.18,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
403.16,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
408.13,1,0,1,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,2
